14629,-24.3131232
15080,-23.7098992
15918,-22.5888256
16430,-21.9041744
16689,-21.5575536
17414,-20.587896
17651,-20.2706368
18096,-19.675224
18601,-18.9997936
19398,-17.9337328
19566,-17.7087696
20283,-16.7496896
20571,-16.3649152
21294,-15.3974304
21679,-14.8822928
22465,-13.8307296
22894,-13.2570168
23121,-12.9532824
23564,-12.3605776
24390,-11.2556792
24572,-11.0122384
25018,-10.4153272
25841,-9.30220992
26318,-8.67679808
26934,-7.85252864
27069,-7.67190016
27992,-6.43711104
28074,-6.32724096
28731,-5.44857984
29407,-4.54442208
29988,-3.76664704
30204,-3.4777136
30704,-2.80878752
31337,-1.96220544
31512,-1.72805168
32446,-0.478415136
32661,-0.190806624
33458,0.875369984
33538,0.982523584
34150,1.80101184
34698,2.53427904
35079,3.04392416
35901,4.1434976
36208,4.55428128
36884,5.45863296
37009,5.62607744
37786,6.66527232
38223,7.24999808
38825,8.055392
39444,8.88271552
39638,9.14228224
40449,10.2273104
40784,10.6752728
41433,11.5432688
41941,12.222128
42148,12.4994992
42563,13.05416
43435,14.2199632
43687,14.5568944
44175,15.2094336
44554,15.7160672
45008,16.3231888
45548,17.046072
46299,18.0506464
46643,18.5109392
47122,19.1518256
47564,19.7430992
48455,20.9348848
48908,21.5412496
49289,22.0517696
49767,22.691776
50183,23.248592
50937,24.2572352
51477,24.9796608
51985,25.6592576
