12688,-26.8087781
13289,-26.0544282
13335,-25.9920358
14028,-25.0651916
14253,-24.7635682
14921,-23.8694546
15207,-23.4868586
15705,-22.8190003
16035,-22.3762912
16325,-21.987712
16776,-21.3842449
17051,-21.0145685
17373,-20.5823107
18128,-19.2643164
18469,-18.8382865
18684,-18.5678343
19081,-18.0676097
19713,-17.2716605
19961,-16.9595675
20493,-16.2888404
20674,-16.0601924
21321,-15.2440297
21522,-14.9902015
22112,-14.243854
22290,-14.0180047
22827,-13.3245257
23019,-13.0672342
23600,-12.2900666
24088,-11.6315989
24149,-11.5420443
24576,-10.9713437
25035,-10.3580551
25525,-9.70296452
25788,-9.35092815
26399,-8.53501673
26897,-7.86923606
27044,-7.67184162
27403,-7.19255502
28018,-6.37083815
28433,-5.81586455
28698,-5.46125526
29002,-5.05503738
29627,-4.22004331
30074,-3.62235365
30152,-3.51680952
30700,-2.78554173
31003,-2.38028856
31620,-1.55604028
32124,-0.882155978
32498,-0.381684378
32663,-0.160608077
32988,0.273719003
33351,0.75881807
33762,1.30802557
34456,2.23511495
34600,2.42889833
35213,3.24695359
35433,3.54208945
36033,4.34317854
36228,4.60478116
36750,5.30157104
37158,5.84780937
37478,6.27602462
37967,6.929155
38301,7.3760509
38790,8.02936438
39203,8.58149736
39689,9.2308112
39839,9.43263928
40288,10.0320223
40766,10.6706791
41075,11.0843726
41372,11.4813852
41910,12.2110167
42145,12.5288436
42849,13.4679878
43239,13.9670493
43609,14.435103
43983,14.907462
44176,15.1523438
44729,15.8488261
45029,16.2278365
45541,16.8728158
46034,17.494493
46354,17.8987986
46765,18.4167924
47124,18.8698205
47728,19.6303702
47743,19.6535076
48344,20.7771628
48909,21.5354488
48976,21.6273479
49520,22.3556414
50005,23.0050632
50304,23.406765
50676,23.9053743
51170,24.5674801
51705,25.2857619
52109,25.826503
52455,26.2908783
52820,26.7802871
